"file","obj_fun","fhist","scenario","optimised","stat_yrs","stock","lag_idx","range_idx_1","range_idx_2","range_catch","exp_r","exp_f","exp_b","interval","multiplier","upper_constraint","lower_constraint","solution","fitness","iter","risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV","risk_Blim_first10","risk_Bmsy_first10","risk_halfBmsy_first10","risk_collapse_first10","SSB_first10","Fbar_first10","Catch_first10","SSB_rel_first10","Fbar_rel_first10","Catch_rel_first10","ICV_first10","risk_Blim_41to50","risk_Bmsy_41to50","risk_halfBmsy_41to50","risk_collapse_41to50","SSB_41to50","Fbar_41to50","Catch_41to50","SSB_rel_41to50","Fbar_rel_41to50","Catch_rel_41to50","ICV_41to50","risk_Blim_last10","risk_Bmsy_last10","risk_halfBmsy_last10","risk_collapse_last10","SSB_last10","Fbar_last10","Catch_last10","SSB_rel_last10","Fbar_rel_last10","Catch_rel_last10","ICV_last10","risk_Blim_firsthalf","risk_Bmsy_firsthalf","risk_halfBmsy_firsthalf","risk_collapse_firsthalf","SSB_firsthalf","Fbar_firsthalf","Catch_firsthalf","SSB_rel_firsthalf","Fbar_rel_firsthalf","Catch_rel_firsthalf","ICV_firsthalf","risk_Blim_lastfhalf","risk_Bmsy_lastfhalf","risk_halfBmsy_lastfhalf","risk_collapse_lastfhalf","SSB_lastfhalf","Fbar_lastfhalf","Catch_lastfhalf","SSB_rel_lastfhalf","Fbar_rel_lastfhalf","Catch_rel_lastfhalf","ICV_lastfhalf","risk_Blim_11to50","risk_Bmsy_11to50","risk_halfBmsy_11to50","risk_collapse_11to50","SSB_11to50","Fbar_11to50","Catch_11to50","SSB_rel_11to50","Fbar_rel_11to50","Catch_rel_11to50","ICV_11to50"
"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","all_cap","more","nep",0,3,3,1,1.3,0.9,1.6,2,0.82,Inf,0.25,"0_3_3_1_1.3_0.9_1.6_2_0.82_Inf_0.25",-3.49200106946883,12,0.04024,0.09664,0.02568,0.00188,928.966128707733,0.00644099565968254,5.96541221568251,3.33118078809512,0.0431704755470528,0.111474037365546,0.272038390450439,0.1918,0.4708,0.12,0.0014,295.711019346106,0.0283607161277785,12.328447329044,1.06039050944094,0.190086388313373,0.230378345792115,0.539669046582489,0.002,0.002,0.002,0.002,1143.20318305869,0.000734361730957984,0.98721794109971,4.09941370584937,0.00492202554140139,0.0184478734537032,0.223612667537919,0.002,0.002,0.002,0.002,1143.20318305869,0.000734361730957984,0.98721794109971,4.09941370584937,0.00492202554140139,0.0184478734537032,0.223612667537919,0.07848,0.19128,0.04936,0.00176,627.081341681368,0.0182038215400086,12.8348510574556,2.24865175750567,0.122010272041479,0.239841374682994,0.335455201426066,0.002,0.002,0.002,0.002,1100.57101128004,0.00153300758723955,1.98564773287126,3.94653894842268,0.0102749124599835,0.0371052597148271,0.228207431488045,0.00235,0.0031,0.0021,0.002,1016.43803481163,0.00363089310824314,4.33580826784189,3.64484640421044,0.0243358931484047,0.0810220711300755,0.231177145540009
"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","all_cap","more","nep",1,3,3,1,1,0.8,1,3,0.8,Inf,0.19,"1_3_3_1_1_0.8_1_3_0.8_Inf_0.19",-3.4925177607914,29,0.05116,0.09364,0.04352,0.00192,935.864513256482,0.00865356935997903,8.54667992781143,3.35591771376716,0.0580001484534632,0.159709485812156,0.236853874614463,0.237,0.4306,0.2014,0.0016,327.626472100697,0.049440154823241,20.3989743345317,1.1748361708854,0.331370351357204,0.381190091308087,0.31110976211857,0.002,0.002,0.002,0.002,1140.29076063336,0.00123110016989361,1.63945311530975,4.08897004667789,0.00825139195684292,0.0306360149521016,0.21872201231583,0.002,0.002,0.002,0.002,1140.29076063336,0.00123110016989361,1.63945311530975,4.08897004667789,0.00825139195684292,0.0306360149521016,0.21872201231583,0.10032,0.18528,0.08504,0.00184,656.508155346999,0.0227143808906627,16.3809044278759,2.35417340496786,0.152242087499734,0.306105510608969,0.255521158648839,0.002,0.002,0.002,0.002,1095.52539956406,0.00240202165545475,3.07021444188466,3.9284458831396,0.0160994390648932,0.0573722631464004,0.21883257588603,0.0047,0.0094,0.00405,0.002,1011.97653155412,0.00513147385621345,6.00525409342745,3.62884789416992,0.0343934662177558,0.112218551710552,0.215623495000508
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","zero-fishing","more","mut",1,2,3,1,1,1,1,2,0,Inf,0,"1_2_3_1_1_1_1_2_0_Inf_0",-4.88984291454432,1,0.0172,0.03924,0.00428,0,1080.54219541368,0,0,4.66894663872051,0,0,1,0.086,0.1962,0.0214,0,453.946895705348,0,0,1.96147252912198,0,0,1,0,0,0,0,1189.4553237278,0,0,5.13955258683904,0,0,1,0,0,0,0,1189.4553237278,0,0,5.13955258683904,0,0,1,0.0344,0.07848,0.00856,0,884.830280581195,0,0,3.82328925412864,0,0,1,0,0,0,0,1185.759753948,0,0,5.12358429039049,0,0,1,0,0,0,0,1143.17413352809,0,0,4.93957482721422,0,0,1
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","zero-fishing","more","mut",1,2,3,1,1,1,1,2,0,Inf,0,"1_2_3_1_1_1_1_2_0_Inf_0",-4.81531641457754,1,0.01904,0.0308,0.0116,0,1097.32502700193,0,0,4.74146407067713,0,0,1,0.0952,0.154,0.058,0,579.138417978638,0,0,2.50241626976915,0,0,1,0,0,0,0,1189.52746233324,0,0,5.13986429266673,0,0,1,0,0,0,0,1189.52746233324,0,0,5.13986429266673,0,0,1,0.03808,0.0616,0.0232,0,947.286253165421,0,0,4.09315710797353,0,0,1,0,0,0,0,1186.9483419234,0,0,5.12872009522634,0,0,1,0,0,0,0,1151.47085122966,0,0,4.97542435941165,0,0,1
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","default","more","mut",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-8.3010880255193,1,0.13852,0.1684,0.1122,0.073,772.506652090221,0.0219107366140943,23.4103978593482,3.33794677521596,0.107325858007342,0.279613364021587,0.242754614324932,0.3764,0.509,0.2474,0.0548,227.134246671623,0.0547401357814231,26.3260576635017,0.981431064919946,0.268134848392109,0.314437951415616,0.449481505786773,0.0792,0.0802,0.079,0.078,992.747259204169,0.0117797412969887,16.3473946029812,4.28959090966899,0.0577009739138835,0.195252982259873,0.198906339963883,0.0792,0.0802,0.079,0.078,992.747259204169,0.0117797412969887,16.3473946029812,4.28959090966899,0.0577009739138835,0.195252982259873,0.198906339963883,0.19832,0.25648,0.14592,0.068,529.832199525104,0.0334457248116226,28.6140166777845,2.28936757635046,0.163827952264087,0.341765292051635,0.304905631418166,0.07872,0.08032,0.07848,0.078,944.405294423128,0.0147175074950293,19.5689746103562,4.08070868838083,0.0720911006988886,0.233731474968066,0.201645053174691,0.07905,0.08325,0.0784,0.07755,867.083105965115,0.0182126444012018,22.7538843410649,3.74660496394337,0.0892114090625424,0.271771978562196,0.213563396931603
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","default","more","mut",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-8.0690788138007,1,0.13536,0.16076,0.11976,0.0834,740.584376141128,0.0288542895122625,30.2423245719525,3.20001287163918,0.141337620621287,0.361213771769352,0.230279713930862,0.2872,0.3838,0.222,0.0526,312.544950893011,0.0737845459150093,40.9084736241765,1.35048469565996,0.361420514402811,0.488610061040748,0.294582271194516,0.0948,0.0962,0.094,0.094,946.902190798495,0.0144125208421457,20.0052133243829,4.09149760156579,0.0705971776611544,0.238941902192683,0.20460360806831,0.0948,0.0962,0.094,0.094,946.902190798495,0.0144125208421457,20.0052133243829,4.09149760156579,0.0705971776611544,0.238941902192683,0.20460360806831,0.17648,0.2248,0.14632,0.07392,537.476225914754,0.0472812754378238,39.0668996813566,2.32239687540952,0.231598943633034,0.466614335537059,0.259344387879341,0.09424,0.09672,0.0932,0.09288,893.949755128239,0.0185050034946214,23.4928168542441,3.86269386064381,0.0906434782394097,0.280597774989763,0.206865238752745,0.0974,0.105,0.0942,0.0911,815.276838587264,0.0236905465111825,27.944314169678,3.52275373539798,0.116043941185434,0.333766377538929,0.216393903055312
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","mult","more","mut",1,2,3,1,1,1,1,2,0.66,Inf,0,"1_2_3_1_1_1_1_2_0.66_Inf_0",-4.88984291454432,1,0.04728,0.0748,0.02472,0.00576,1049.03676700069,0.000203608356128831,0.301499630604299,4.53281390395582,0.000997339427873653,0.00360110607564364,0.351998210835455,0.2114,0.3484,0.0992,0.0048,327.464151230984,0.0157757908472442,9.25991071317742,1.41494950838641,0.0772749140408047,0.11060020425997,0.461721618269171,0.006,0.006,0.006,0.006,1186.18240095449,2.44357634741083e-06,0.00385457151135246,5.12541051830521,1.19694254333564e-05,4.60389316587651e-05,0.36586214476309,0.006,0.006,0.006,0.006,1186.18240095449,2.44357634741083e-06,0.00385457151135246,5.12541051830521,1.19694254333564e-05,4.60389316587651e-05,0.36586214476309,0.08856,0.1436,0.04344,0.00552,794.136346551801,0.00282435319197851,3.02513252534126,3.43140715990207,0.0138345932856442,0.0361321275744153,0.340797680295355,0.006,0.006,0.006,0.006,1177.66463070653,1.35897107142269e-05,0.020986658481359,5.08860583364098,6.65667881534278e-05,0.000250664265203921,0.36402435401991,0.00625,0.0064,0.0061,0.006,1117.20853831446,7.0918082666139e-05,0.109339192684508,4.82737932109737,0.000347379652470601,0.00130594531838387,0.337784249338278
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","mult","more","mut",1,2,3,1,1,1,1,2,0.74,Inf,0,"1_2_3_1_1_1_1_2_0.74_Inf_0",-4.81531641457754,1,0.05108,0.06912,0.0398,0.0172,1038.45313569827,0.00107846906520277,1.58855213623585,4.48708277933652,0.00528268947757817,0.0189736376718269,0.290056257280496,0.1832,0.2728,0.127,0.014,425.593725719999,0.0295418284220692,18.8730064133619,1.8389604807614,0.144705408053909,0.225418843547498,0.352548206054687,0.018,0.018,0.018,0.018,1180.18313090196,3.98260625587481e-05,0.061846998631057,5.09948809540917,0.000195080905332145,0.000738699420905519,0.294058611509529,0.018,0.018,0.018,0.018,1180.18313090196,3.98260625587481e-05,0.061846998631057,5.09948809540917,0.000195080905332145,0.000738699420905519,0.294058611509529,0.08416,0.12024,0.0616,0.0164,815.096137943131,0.00822184784343766,8.55394888897409,3.52197294065566,0.0402732637311306,0.10216820913873,0.287176653363156,0.018,0.018,0.018,0.018,1164.37533622051,0.000144643156883344,0.22224391657119,5.0311837291782,0.000708508855307468,0.00265447727625819,0.293657604901324,0.01805,0.0182,0.018,0.018,1102.93976168557,0.000493028277158514,0.743521555997806,4.76572494335731,0.00241501158997462,0.00888060787109149,0.278643328137431
"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","all_cap","more","mut",1,2,3,1,1,1,1,2,0.66,Inf,0,"1_2_3_1_1_1_1_2_0.66_Inf_0",-4.88984291454432,10,0.04728,0.0748,0.02472,0.00576,1049.03676700069,0.000203608356128831,0.301499630604299,4.53281390395582,0.000997339427873653,0.00360110607564364,0.351998210835455,0.2114,0.3484,0.0992,0.0048,327.464151230984,0.0157757908472442,9.25991071317742,1.41494950838641,0.0772749140408047,0.11060020425997,0.461721618269171,0.006,0.006,0.006,0.006,1186.18240095449,2.44357634741083e-06,0.00385457151135246,5.12541051830521,1.19694254333564e-05,4.60389316587651e-05,0.36586214476309,0.006,0.006,0.006,0.006,1186.18240095449,2.44357634741083e-06,0.00385457151135246,5.12541051830521,1.19694254333564e-05,4.60389316587651e-05,0.36586214476309,0.08856,0.1436,0.04344,0.00552,794.136346551801,0.00282435319197851,3.02513252534126,3.43140715990207,0.0138345932856442,0.0361321275744153,0.340797680295355,0.006,0.006,0.006,0.006,1177.66463070653,1.35897107142269e-05,0.020986658481359,5.08860583364098,6.65667881534278e-05,0.000250664265203921,0.36402435401991,0.00625,0.0064,0.0061,0.006,1117.20853831446,7.0918082666139e-05,0.109339192684508,4.82737932109737,0.000347379652470601,0.00130594531838387,0.337784249338278
"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","all_cap","more","mut",1,2,3,1,1,1,1,2,0.74,Inf,0,"1_2_3_1_1_1_1_2_0.74_Inf_0",-4.81531641457754,10,0.05108,0.06912,0.0398,0.0172,1038.45313569827,0.00107846906520277,1.58855213623585,4.48708277933652,0.00528268947757817,0.0189736376718269,0.290056257280496,0.1832,0.2728,0.127,0.014,425.593725719999,0.0295418284220692,18.8730064133619,1.8389604807614,0.144705408053909,0.225418843547498,0.352548206054687,0.018,0.018,0.018,0.018,1180.18313090196,3.98260625587481e-05,0.061846998631057,5.09948809540917,0.000195080905332145,0.000738699420905519,0.294058611509529,0.018,0.018,0.018,0.018,1180.18313090196,3.98260625587481e-05,0.061846998631057,5.09948809540917,0.000195080905332145,0.000738699420905519,0.294058611509529,0.08416,0.12024,0.0616,0.0164,815.096137943131,0.00822184784343766,8.55394888897409,3.52197294065566,0.0402732637311306,0.10216820913873,0.287176653363156,0.018,0.018,0.018,0.018,1164.37533622051,0.000144643156883344,0.22224391657119,5.0311837291782,0.000708508855307468,0.00265447727625819,0.293657604901324,0.01805,0.0182,0.018,0.018,1102.93976168557,0.000493028277158514,0.743521555997806,4.76572494335731,0.00241501158997462,0.00888060787109149,0.278643328137431
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","zero-fishing","more","sbb",1,2,3,1,1,1,1,2,0,Inf,0,"1_2_3_1_1_1_1_2_0_Inf_0",-4.55912285881119,1,0.02644,0.05324,0.01536,0,1079.08366918618,0,0,4.20966594978276,0,0,1,0.1322,0.2662,0.0768,0,441.774206958062,0,0,1.72342691269362,0,0,1,0,0,0,0,1184.37359418461,0,0,4.62041761323381,0,0,1,0,0,0,0,1184.37359418461,0,0,4.62041761323381,0,0,1,0.05288,0.10648,0.03072,0,893.618736243288,0,0,3.48613965114342,0,0,1,0,0,0,0,1182.47843114369,0,0,4.61302430023086,0,0,1,0,0,0,0,1144.14910619962,0,0,4.46349590062411,0,0,1
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","zero-fishing","more","sbb",1,2,3,1,1,1,1,2,0,Inf,0,"1_2_3_1_1_1_1_2_0_Inf_0",-4.38274909200265,1,0.02376,0.04016,0.01764,0,1093.90217473496,0,0,4.26747514476614,0,0,1,0.1188,0.2008,0.0882,0,564.815423487552,0,0,2.20342900561258,0,0,1,0,0,0,0,1184.40440179997,0,0,4.62053779832517,0,0,1,0,0,0,0,1184.40440179997,0,0,4.62053779832517,0,0,1,0.04752,0.08032,0.03528,0,950.506501336715,0,0,3.70806728707331,0,0,1,0,0,0,0,1183.49452205046,0,0,4.61698822204179,0,0,1,0,0,0,0,1152.14570665984,0,0,4.49469182882938,0,0,1
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","default","more","sbb",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-6.68269192826999,1,0.25732,0.3114,0.23232,0.16368,489.646392582519,0.054521933648168,38.7176936134454,1.91018343169176,0.249275804851611,0.516795584186424,0.289304080764655,0.4574,0.612,0.3594,0.0806,185.527976478796,0.0790584994081455,28.0372244820598,0.723772240853116,0.361457669449115,0.374234941518837,0.47769515095942,0.2288,0.2486,0.226,0.2168,630.516301060957,0.0444053557087196,37.979897887183,2.4597379046252,0.203022527693955,0.506947642902245,0.22638086284446,0.2288,0.2486,0.226,0.2168,630.516301060957,0.0444053557087196,37.979897887183,2.4597379046252,0.203022527693955,0.506947642902245,0.22638086284446,0.29568,0.37952,0.25048,0.12392,380.653760736538,0.0643315690746861,37.2670514950187,1.48498695790464,0.294125732259282,0.497432720051939,0.365596485022422,0.21896,0.24328,0.21416,0.20344,609.172174892096,0.0472537221464941,40.4250958435209,2.37647129265925,0.216045338676236,0.539585627977323,0.230319468040252,0.2073,0.23625,0.20055,0.18445,580.709703751884,0.0508317363839464,42.0449963500076,2.26543495782528,0.232404119796638,0.561207717271479,0.251034729944422
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","default","more","sbb",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-6.39339960968601,1,0.3028,0.3616,0.28376,0.22064,432.939404384088,0.0619304451183523,42.4157880626524,1.68896103332695,0.283147726405235,0.566156966616259,0.27059554297532,0.3584,0.5026,0.3032,0.0854,254.438066260724,0.113554674961945,46.1801158689925,0.99260075418817,0.519175148454277,0.616402417886403,0.322960369366542,0.3144,0.33,0.3094,0.2948,548.81429258797,0.0451647384390993,37.9080415663288,2.14100621317352,0.206494446766513,0.505988519931644,0.231360905234661,0.3144,0.33,0.3094,0.2948,548.81429258797,0.0451647384390993,37.9080415663288,2.14100621317352,0.206494446766513,0.505988519931644,0.231360905234661,0.30488,0.398,0.27304,0.16088,360.659012767795,0.0830913793811328,47.2133784149964,1.40698447107061,0.379896109428585,0.630194187778776,0.30247878801518,0.30072,0.3252,0.29448,0.2804,518.591406737648,0.047114378040155,38.5412886241187,2.02310223862424,0.215408253526558,0.514440967704804,0.240522725012792,0.2889,0.32635,0.2789,0.25445,490.90318763355,0.0539826839169259,41.491336132558,1.9150863761837,0.246810340005137,0.553817577807741,0.257406284541931
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","mult","more","sbb",1,2,3,1,1,1,1,2,0.54,Inf,0,"1_2_3_1_1_1_1_2_0.54_Inf_0",-4.55912285881119,1,0.05048,0.08324,0.03336,0.00568,1056.04998363679,8.03691962000488e-05,0.102566671349117,4.11980811528474,0.000367450211823465,0.00136903823267811,0.398219467500904,0.2284,0.3918,0.1428,0.0044,333.450933481003,0.0121506641791492,6.09256935236264,1.30084170549713,0.0555531763103717,0.0813223269207631,0.462389734842995,0.006,0.006,0.006,0.006,1182.25994633951,3.66993172672427e-07,0.000503061319690773,4.61217195850153,1.67790304509935e-06,6.71475607991545e-06,0.417337397555965,0.006,0.006,0.006,0.006,1182.25994633951,3.66993172672427e-07,0.000503061319690773,4.61217195850153,1.67790304509935e-06,6.71475607991545e-06,0.417337397555965,0.09496,0.16048,0.06072,0.00536,819.358289646694,0.00181179116205509,1.73955755056451,3.1964385997976,0.00828355984325026,0.0232192462067963,0.376371379790113,0.006,0.006,0.006,0.006,1177.19412377598,2.88509824456452e-06,0.00378301089295526,4.59240943094013,1.31907498297973e-05,5.04948291581473e-05,0.415060080513177,0.006,0.0061,0.006,0.006,1126.14375592388,2.17857231251108e-05,0.0283896123253135,4.39325435019192,9.96049351684878e-05,0.000378938539908056,0.390364093298697
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","mult","more","sbb",1,2,3,1,1,1,1,2,0.65,Inf,0,"1_2_3_1_1_1_1_2_0.65_Inf_0",-4.38274909200265,1,0.05064,0.07508,0.0422,0.0132,1040.9412950334,0.00109453770137381,1.37509929896593,4.06086687302914,0.00500425696951703,0.018354534560309,0.294268226697383,0.1968,0.318,0.1548,0.01,418.84326486054,0.0303414723052408,16.1517047633933,1.63396989568846,0.138722059604097,0.215589538523178,0.339260076681632,0.014,0.014,0.014,0.014,1176.35665500489,3.16598203429604e-05,0.0421450799509001,4.58914234065759,0.000144749583688217,0.000562543612004959,0.307311097378636,0.014,0.014,0.014,0.014,1176.35665500489,3.16598203429604e-05,0.0421450799509001,4.58914234065759,0.000144749583688217,0.000562543612004959,0.307311097378636,0.08728,0.13616,0.0704,0.0124,827.004754884565,0.0083917131648177,7.37772049073462,3.22626859840405,0.0383671471878196,0.0984762524606914,0.288530711111159,0.014,0.014,0.014,0.014,1164.69055094934,0.000123034749459186,0.162482741063687,4.54363113294344,0.00056251831408011,0.00216878525685372,0.304221091075623,0.0141,0.01435,0.01405,0.014,1107.46249530475,0.000460433950731437,0.596613362817627,4.32037597294181,0.00210511689461041,0.00796346896199649,0.287686287790219
"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","all_cap","more","sbb",0,3,5,1,1,0.8,0.8,2,0.57,Inf,0.25,"0_3_5_1_1_0.8_0.8_2_0.57_Inf_0.25",-4.45275617233164,30,0.04548,0.07888,0.02708,0.00188,1045.24796947255,0.000141648525961402,0.187853686250597,4.07766785080407,0.000647621020613953,0.00250743126635356,0.37408268268371,0.2194,0.3862,0.1274,0.0014,334.065947645939,0.0200136190164667,9.73220284185485,1.30324096726218,0.0915028256429216,0.129903384826893,0.513376210270505,0.002,0.002,0.002,0.002,1182.55467079115,2.19438172210561e-06,0.00292133138737698,4.61332172243925,1.00327745794819e-05,3.8993313393475e-05,0.396306152225949,0.002,0.002,0.002,0.002,1182.55467079115,2.19438172210561e-06,0.00292133138737698,4.61332172243925,1.00327745794819e-05,3.8993313393475e-05,0.396306152225949,0.08896,0.15576,0.05216,0.00176,799.106175216919,0.00559064083802837,4.74452110414462,3.11743208810567,0.0255605662031144,0.0633288640635803,0.348347840553301,0.002,0.002,0.002,0.002,1174.49967066132,7.88362700886759e-06,0.0104742021471377,4.5818979684336,3.6044163078787e-05,0.000139807434594631,0.391132330387274,0.002,0.00205,0.002,0.002,1116.11110703828,2.77030673608584e-05,0.0373693853905334,4.35411549413667,0.000126659198439277,0.000498798651242019,0.353826331853528
"lag_idx-range_idx_1-range_idx_2-exp_r-exp_f-exp_b-interval-multiplier-upper_constraint-lower_constraint--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","all_cap","more","sbb",1,2,3,1,1,1,1,2,0.65,Inf,0,"1_2_3_1_1_1_1_2_0.65_Inf_0",-4.38274909200265,10,0.05064,0.07508,0.0422,0.0132,1040.9412950334,0.00109453770137381,1.37509929896593,4.06086687302914,0.00500425696951703,0.018354534560309,0.294268226697383,0.1968,0.318,0.1548,0.01,418.84326486054,0.0303414723052408,16.1517047633933,1.63396989568846,0.138722059604097,0.215589538523178,0.339260076681632,0.014,0.014,0.014,0.014,1176.35665500489,3.16598203429604e-05,0.0421450799509001,4.58914234065759,0.000144749583688217,0.000562543612004959,0.307311097378636,0.014,0.014,0.014,0.014,1176.35665500489,3.16598203429604e-05,0.0421450799509001,4.58914234065759,0.000144749583688217,0.000562543612004959,0.307311097378636,0.08728,0.13616,0.0704,0.0124,827.004754884565,0.0083917131648177,7.37772049073462,3.22626859840405,0.0383671471878196,0.0984762524606914,0.288530711111159,0.014,0.014,0.014,0.014,1164.69055094934,0.000123034749459186,0.162482741063687,4.54363113294344,0.00056251831408011,0.00216878525685372,0.304221091075623,0.0141,0.01435,0.01405,0.014,1107.46249530475,0.000460433950731437,0.596613362817627,4.32037597294181,0.00210511689461041,0.00796346896199649,0.287686287790219
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","zero-fishing","more","ple",1,2,3,1,1,1,1,2,0,Inf,0,"1_2_3_1_1_1_1_2_0_Inf_0",-4.82839086113501,1,0.01816,0.03964,0.00528,0,1083.28986595912,0,0,4.62890267743172,0,0,1,0.0908,0.1982,0.0264,0,471.817085379534,0,0,2.01607661845678,0,0,1,0,0,0,0,1184.51614585706,0,0,5.06144304614566,0,0,1,0,0,0,0,1184.51614585706,0,0,5.06144304614566,0,0,1,0.03632,0.07928,0.01056,0,906.90819548751,0,0,3.87522297234832,0,0,1,0,0,0,0,1183.36794660411,0,0,5.05653678535321,0,0,1,0,0,0,0,1147.59562549916,0,0,4.90368148951415,0,0,1
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","zero-fishing","more","ple",1,2,3,1,1,1,1,2,0,Inf,0,"1_2_3_1_1_1_1_2_0_Inf_0",-4.66767663012892,1,0.01964,0.03088,0.01192,0,1098.83390153425,0,0,4.69532241433944,0,0,1,0.0982,0.1544,0.0596,0,600.098981491075,0,0,2.56422576213126,0,0,1,0,0,0,0,1184.56650497527,0,0,5.06165823089393,0,0,1,0,0,0,0,1184.56650497527,0,0,5.06165823089393,0,0,1,0.03928,0.06176,0.02384,0,964.768475092985,0,0,4.12246021844367,0,0,1,0,0,0,0,1184.07733994932,0,0,5.05956802644409,0,0,1,0,0,0,0,1156.01991551074,0,0,4.93967852024013,0,0,1
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","one-way","PA","default","more","ple",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-7.87014133355999,1,0.156,0.19028,0.12784,0.0848,699.51447105097,0.0313534270231853,33.2666266794511,2.98902861523886,0.148476268754915,0.36662469262845,0.24773741094958,0.3916,0.5372,0.2598,0.0584,213.571872448584,0.0654504757262493,32.9690014094447,0.912593612537928,0.309945143058252,0.363344625365064,0.428235778331648,0.1002,0.1016,0.099,0.0978,894.860752673814,0.0207542624017149,28.2164228865207,3.8237441927078,0.0982832096755587,0.310967428934869,0.203813523981711,0.1002,0.1016,0.099,0.0978,894.860752673814,0.0207542624017149,28.2164228865207,3.8237441927078,0.0982832096755587,0.310967428934869,0.203813523981711,0.21472,0.28112,0.15968,0.07512,501.418159198908,0.0429048376512708,36.4789636396386,2.14256214570395,0.20317875303664,0.402027201635329,0.311170071175292,0.09728,0.09944,0.096,0.09448,862.747127032344,0.0239883362551364,30.8829350083091,3.68652251974196,0.113598384577453,0.340354513969391,0.205671187458251,0.0971,0.10355,0.09485,0.0914,798.116424297652,0.0272162730400221,33.35644565393,3.41035522386495,0.128884496977292,0.367614569186354,0.219561371828848
"multiplier--obj_ICES_MSYPA_res_more.rds","MSYPA","random","PA","default","more","ple",1,2,3,1,1,1,1,2,1,Inf,0,"1_2_3_1_1_1_1_2_1_Inf_0",-7.70108325927409,1,0.14548,0.17512,0.12884,0.08792,683.089548074297,0.0404064066460751,41.176094483848,2.91884484233333,0.191347264468621,0.453793320532429,0.236031737473188,0.2942,0.3998,0.2296,0.0498,310.160406464005,0.0838724012339621,48.1384023717851,1.32531687134672,0.397183414033975,0.53052349260534,0.301291365007743,0.104,0.107,0.104,0.103,855.931821930898,0.0254439388910141,32.3293431946175,3.65740068908248,0.120491489053883,0.356295082931501,0.211501187619064,0.104,0.107,0.104,0.103,855.931821930898,0.0254439388910141,32.3293431946175,3.65740068908248,0.120491489053883,0.356295082931501,0.211501187619064,0.1872,0.242,0.15536,0.07568,514.908515177468,0.0575467586209978,48.009359213679,2.20020650006461,0.272516557525502,0.529101334337466,0.26650316308557,0.10376,0.10824,0.10232,0.10016,812.462599990264,0.0297076242307756,35.8250257797162,3.4716564998772,0.14068245860642,0.394820286152064,0.214595444233,0.1083,0.11895,0.10365,0.09745,751.632814441682,0.0344690509715505,39.9106863956949,3.21173054096118,0.163230516140843,0.439847516653995,0.223727397948267
