"lag_idx","range_idx_1","range_idx_2","range_catch","exp_r","exp_f","exp_b","interval","multiplier","upper_constraint","lower_constraint","risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV","stock","fhist"
1,2,3,1,1,1,1,2,0.58,Inf,0,0.03616,0.08572,0.0112,0,985.742108685583,0.00057873539785089,0.893702076361101,3.95523734147029,0.00476013173441204,0.0153328151640954,0.27144028191868,"ang2","one-way"
1,2,3,1,1,1,1,2,0.59,Inf,0,0.03676,0.08672,0.01168,0,981.6432197815,0.000711594291205139,1.08808956098706,3.93879076958387,0.00585290372797406,0.0186678274135008,0.263140549508214,"ang2","one-way"
1,2,3,1,1,1,1,2,0.6,Inf,0,0.0374,0.08788,0.01216,0,977.4678705087,0.000871105854085735,1.31812813499791,3.92203740456887,0.00716489545215959,0.022614488195897,0.256175183653187,"ang2","one-way"
1,2,3,1,1,1,1,2,0.61,Inf,0,0.03868,0.08948,0.0126,0,972.618110453095,0.00106172573010835,1.57913609909761,3.90257800245945,0.00873275483044274,0.0270924758561612,0.250458249985372,"ang2","one-way"
1,2,3,1,1,1,1,2,0.62,Inf,0,0.03988,0.09044,0.01332,0,967.509804485611,0.00128729450474786,1.90610095046951,3.88208119874556,0.0105880708979258,0.0327020539961763,0.244767995389661,"ang2","one-way"
1,2,3,1,1,1,1,2,0.63,Inf,0,0.0408,0.09144,0.01404,0,961.874867003564,0.0015623196474895,2.29953523393215,3.85947131432502,0.0128501684205366,0.0394520161000054,0.239736666249,"ang2","one-way"
1,2,3,1,1,1,1,2,0.64,Inf,0,0.04344,0.09388,0.01616,0.00184,955.352187849228,0.00188977005554894,2.73487595223064,3.83329941405786,0.0155434667476099,0.0469209466794822,0.235238880005767,"ang2","one-way"
1,2,3,1,1,1,1,2,0.65,Inf,0,0.04436,0.09536,0.01688,0.00188,948.337405833594,0.00227680220062921,3.21398245570671,3.80515297745335,0.0187268282680484,0.0551407457109733,0.230811997533215,"ang2","one-way"
1,2,3,1,1,1,1,2,0.66,Inf,0,0.04512,0.09676,0.01772,0.00188,940.251419862316,0.0027159371133573,3.79441026172531,3.77270839243014,0.0223387380311761,0.0650988654257906,0.22709681745639,"ang2","one-way"
1,2,3,1,1,1,1,2,0.67,Inf,0,0.04648,0.09872,0.01864,0.00188,930.893570012273,0.00322368144255962,4.44676490017559,3.73516052180898,0.0265149641672979,0.0762909990879674,0.224856216631965,"ang2","one-way"
1,2,3,1,1,1,1,2,0.68,Inf,0,0.04764,0.10032,0.01928,0.00188,921.550289930435,0.00383271957784889,5.16445092930498,3.69767111160129,0.0315243376495892,0.0886039918867535,0.22236688178493,"ang2","one-way"
1,2,3,1,1,1,1,2,0.69,Inf,0,0.04884,0.10216,0.02,0.00188,910.976440933242,0.0045515088492341,6.01011976220544,3.6552441096215,0.0374364205008911,0.103112723876831,0.219653624178817,"ang2","one-way"
1,2,3,1,1,1,1,2,0.7,Inf,0,0.0514,0.10528,0.0224,0.00368,898.539767063706,0.00537212195181313,6.9886345072399,3.60534262275283,0.0441860101851689,0.119900629061123,0.218402860056319,"ang2","one-way"
1,2,3,1,1,1,1,2,0.71,Inf,0,0.05296,0.10744,0.02328,0.00368,885.488519416117,0.00627372255739115,8.12035353312106,3.55297519156197,0.0516017267117789,0.139316986145332,0.216538468466374,"ang2","one-way"
1,2,3,1,1,1,1,2,0.72,Inf,0,0.0558,0.11016,0.0256,0.00552,870.737374279533,0.00729784418063097,9.35972958264231,3.49378701286941,0.0600251856133501,0.160580362821698,0.215858333007654,"ang2","one-way"
1,2,3,1,1,1,1,2,0.73,Inf,0,0.05696,0.11224,0.02652,0.0056,854.773861405147,0.0084874617439472,10.7122536163662,3.42973427365347,0.0698098580836774,0.183784964850288,0.21475385124621,"ang2","one-way"
1,2,3,1,1,1,1,2,0.74,Inf,0,0.05832,0.11432,0.0276,0.0056,837.064801257035,0.00984211247213718,12.2478336790422,3.35867761962298,0.0809519377702614,0.210130170812603,0.215490573180949,"ang2","one-way"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.05956,0.1168,0.02884,0.00564,817.288680642486,0.011399877931355,13.8828149363622,3.27932699633634,0.0937646477318945,0.2381807550938,0.215048618730031,"ang2","one-way"
1,2,3,1,1,1,1,2,0.76,Inf,0,0.06116,0.11904,0.03004,0.00564,797.60904255832,0.0131062838992016,15.7267785209561,3.20036350402809,0.107799934374978,0.269816748295272,0.21595557142512,"ang2","one-way"
1,2,3,1,1,1,1,2,0.77,Inf,0,0.06284,0.12184,0.03128,0.00568,775.090393442337,0.0150300919394344,17.6053835421757,3.11000863222316,0.123623365492611,0.302047067904671,0.217613421930621,"ang2","one-way"
1,2,3,1,1,1,1,2,0.78,Inf,0,0.0654,0.12516,0.03268,0.00568,750.766444235042,0.0172045422953736,19.536507360821,3.01241009062793,0.141508343986491,0.335178427172439,0.220783026257012,"ang2","one-way"
1,2,3,1,1,1,1,2,0.79,Inf,0,0.069,0.1302,0.03552,0.0074,725.123317990858,0.0194190818294008,21.5908040821038,2.90951842192538,0.159723058262096,0.370423004479328,0.221804831824272,"ang2","one-way"
1,2,3,1,1,1,1,2,0.8,Inf,0,0.0726,0.13436,0.03848,0.0096,698.740715148384,0.0217822945603261,23.8192645473386,2.80365964303353,0.179160618082037,0.408655625078203,0.22283849629906,"ang2","one-way"
1,2,3,1,1,1,1,2,0.81,Inf,0,0.07652,0.14,0.04128,0.01156,670.88983992694,0.0244087552296873,26.1173659579865,2.69190949997089,0.200763407245856,0.448083041764177,0.225987694560234,"ang2","one-way"
1,2,3,1,1,1,1,2,0.82,Inf,0,0.07968,0.14588,0.0432,0.01156,644.151827590641,0.0271920725325933,28.3068579205934,2.58462465954722,0.223656351188286,0.485647098572254,0.228382075299574,"ang2","one-way"
1,2,3,1,1,1,1,2,0.83,Inf,0,0.08432,0.15256,0.04592,0.01164,617.224124069035,0.0301402622079192,30.6213122353578,2.47657869341647,0.247905379819849,0.525355074141158,0.231308323363302,"ang2","one-way"
1,2,3,1,1,1,1,2,0.84,Inf,0,0.09004,0.16152,0.05,0.01352,590.293703283552,0.0330468467023209,32.5321911266324,2.36852182441015,0.271812203459684,0.558139100961576,0.234497161038973,"ang2","one-way"
1,2,3,1,1,1,1,2,0.85,Inf,0,0.09784,0.17224,0.0564,0.01692,563.575625780654,0.0360569060584958,34.2290661213036,2.26131697143631,0.296570113753404,0.587251566220475,0.238531389472363,"ang2","one-way"
1,2,3,1,1,1,1,2,0.86,Inf,0,0.10456,0.1848,0.06208,0.01928,537.659607090005,0.0390187064009522,35.920526320989,2.15733033642872,0.320931090900254,0.616271132455343,0.24359745839905,"ang2","one-way"
1,2,3,1,1,1,1,2,0.87,Inf,0,0.11232,0.19908,0.069,0.0206,513.040174963231,0.0419200854112793,37.5064527609334,2.05854618546712,0.344795099135972,0.643480106911942,0.249762053877777,"ang2","one-way"
1,2,3,1,1,1,1,2,0.88,Inf,0,0.12436,0.21712,0.0788,0.02416,487.749227120306,0.0445466746440322,38.7815280218565,1.95706761371076,0.366398945741037,0.665355957727517,0.25566394278709,"ang2","one-way"
1,2,3,1,1,1,1,2,0.89,Inf,0,0.13592,0.23472,0.08736,0.02816,466.001671249902,0.0471696201158321,39.6591258610256,1.86980671219664,0.387972822203946,0.680412480267085,0.26292647472701,"ang2","one-way"
1,2,3,1,1,1,1,2,0.9,Inf,0,0.1524,0.25524,0.10064,0.035,443.548667902276,0.0495907528400292,40.3298677434315,1.77971524051638,0.407886777279912,0.691920074998902,0.269246006770949,"ang2","one-way"
1,2,3,1,1,1,1,2,0.91,Inf,0,0.17008,0.27856,0.11712,0.04348,422.196618020247,0.0513622547040966,40.9898216125123,1.69404128556791,0.422457481391033,0.703242584993112,0.275563845434999,"ang2","one-way"
1,2,3,1,1,1,1,2,0.92,Inf,0,0.1906,0.30508,0.13668,0.05756,398.57571200321,0.0529153831316275,41.3317877872,1.59926366706633,0.435232051501935,0.709109533596622,0.28078017584495,"ang2","one-way"
1,2,3,1,1,1,1,2,0.93,Inf,0,0.21468,0.33384,0.15824,0.07628,375.513066118507,0.0542808599142489,41.1525049037382,1.50672603740383,0.446463176105158,0.706033663698905,0.285385263812792,"ang2","one-way"
1,2,3,1,1,1,1,2,0.94,Inf,0,0.23324,0.35508,0.17396,0.08304,357.417031919203,0.0555337594023065,40.6695107061711,1.43411667074803,0.456768346024397,0.697747165376353,0.29501848820451,"ang2","one-way"
1,2,3,1,1,1,1,2,0.95,Inf,0,0.2564,0.37924,0.19368,0.09716,337.529685520853,0.0560355289298492,40.2097866683279,1.35431975996941,0.46089542907528,0.689859901952458,0.301141363714469,"ang2","one-way"
1,2,3,1,1,1,1,2,0.96,Inf,0,0.28144,0.40652,0.217,0.11272,317.084524214975,0.0562511779969368,39.4646155339997,1.27228464679237,0.462669154981026,0.677075360469916,0.311450940245735,"ang2","one-way"
1,2,3,1,1,1,1,2,0.97,Inf,0,0.2998,0.42676,0.23544,0.12556,302.722147799928,0.0552723622553314,38.3606067033176,1.21465638174363,0.454618339546097,0.658134413829955,0.317541641000366,"ang2","one-way"
1,2,3,1,1,1,1,2,0.98,Inf,0,0.32396,0.4506,0.25964,0.14256,284.65404490841,0.0529213042225652,36.2866563255669,1.14215908796224,0.435280752813415,0.622552648225207,0.327674314208533,"ang2","one-way"
1,2,3,1,1,1,1,2,0.99,Inf,0,0.3472,0.4732,0.28148,0.16132,267.881428487626,0.0507921625921733,34.4685700329613,1.07485986416211,0.417768441177523,0.591360619232277,0.336643589795969,"ang2","one-way"
1,2,3,1,1,1,1,2,1,Inf,0,0.3734,0.49952,0.30872,0.18276,249.467525840318,0.0487047437502636,32.3977063311481,1.00097506740736,0.400599301862247,0.555831810236753,0.34268732971711,"ang2","one-way"
1,2,3,1,1,1,1,2,1.01,Inf,0,0.40012,0.52504,0.33648,0.21104,229.939841812218,0.0464692901564231,29.8266259911911,0.922621282599119,0.382212568248991,0.511721025818399,0.347414607834563,"ang2","one-way"
1,2,3,1,1,1,1,2,1.02,Inf,0,0.42236,0.5432,0.3564,0.23124,215.922604465019,0.0441278974449357,27.9064472310307,0.866377869548806,0.362954479336407,0.478777445636243,0.353560732121303,"ang2","one-way"
1,2,3,1,1,1,1,2,1.03,Inf,0,0.44232,0.56336,0.37564,0.2446,201.262453945962,0.0410286555843129,25.3963005192774,0.807554801878634,0.337463037844919,0.43571207006636,0.364848374053156,"ang2","one-way"
1,2,3,1,1,1,1,2,1.04,Inf,0,0.46896,0.59032,0.40444,0.27056,182.853830455783,0.0377509166343951,23.322236185034,0.733691187458721,0.31050344758906,0.40012834936507,0.372603326863841,"ang2","one-way"
1,2,3,1,1,1,1,2,1.05,Inf,0,0.49008,0.60836,0.42448,0.29212,169.226207147615,0.0334594557009957,20.9888035076497,0.679011079843324,0.275205936063201,0.360094771188916,0.378343368115498,"ang2","one-way"
1,2,3,1,1,1,1,2,1.06,Inf,0,0.50928,0.6236,0.44244,0.3084,157.055134621993,0.0283658539630707,17.4099515016841,0.630175304121749,0.233310770560641,0.298694134714451,0.390479221101766,"ang2","one-way"
1,2,3,1,1,1,1,2,1.07,Inf,0,0.52692,0.63812,0.462,0.32632,145.745678310802,0.0238551435145841,14.5665660648201,0.584796717248355,0.196209919238398,0.249911543181004,0.400464959182896,"ang2","one-way"
1,2,3,1,1,1,1,2,1.08,Inf,0,0.54404,0.65092,0.48048,0.33904,135.285957772833,0.020313884390014,12.1136375121213,0.542827649589996,0.167082860480217,0.207827831948732,0.410157927966894,"ang2","one-way"
1,2,3,1,1,1,1,2,1.09,Inf,0,0.56308,0.6658,0.50308,0.36316,122.865876168934,0.0148206270521515,9.06986264596798,0.492992738297272,0.121900504819317,0.155607255698229,0.416628899431524,"ang2","one-way"
1,2,3,1,1,1,1,2,1.1,Inf,0,0.58036,0.68176,0.52044,0.37656,113.04632790897,0.011348839202189,6.76914433634778,0.453592327569189,0.0933448512665507,0.116134942139675,0.427334573529874,"ang2","one-way"
1,2,3,1,1,1,1,2,1.11,Inf,0,0.5934,0.69256,0.53368,0.39232,104.250689080874,0.00748302649272607,4.5900603781902,0.418300298519763,0.0615483207174566,0.0787494504403406,0.431780931323557,"ang2","one-way"
1,2,3,1,1,1,1,2,1.12,Inf,0,0.61232,0.70776,0.55176,0.40972,91.1879771080891,0.00500805107352297,2.94557780284187,0.365886867338943,0.041191506396806,0.0505358566316992,0.441541208661252,"ang2","one-way"
1,2,3,1,1,1,1,2,1.13,Inf,0,0.62144,0.7152,0.56396,0.41896,82.3840023362561,0.00217255470834003,1.18683748233446,0.330561390762367,0.0178693866839992,0.0203619978377468,0.452441067585243,"ang2","one-way"
1,2,3,1,1,1,1,2,1.14,Inf,0,0.63412,0.72348,0.5766,0.43056,71.6400545750224,0.000728763695653661,0.393564945845784,0.287451876614999,0.00599412306116132,0.00675220381527052,0.460889795399522,"ang2","one-way"
1,2,3,1,1,1,1,2,1.15,Inf,0,0.6458,0.73204,0.59048,0.44448,58.8518268796643,0.000194309908009859,0.0889878217259728,0.236139798875569,0.00159821010234235,0.00152672110591417,0.471077556140351,"ang2","one-way"
1,2,3,1,1,1,1,2,1.16,Inf,0,0.6626,0.74576,0.60824,0.4656,37.8172737347633,3.24025505610336e-05,0.0158595203548628,0.151739782556097,0.000266512830862311,0.000272094135869575,0.470598603957312,"ang2","one-way"
1,2,3,1,1,1,1,2,1.17,Inf,0,0.66816,0.74968,0.61476,0.47168,30.0135604085173,1.50839773956343e-06,0.000809962227193055,0.120427801381574,1.2406657645056e-05,1.38961309903371e-05,0.48173341621023,"ang2","one-way"
1,2,3,1,1,1,1,2,1.18,Inf,0,0.68164,0.76256,0.62984,0.4876,11.795542791399,4.93038065763132e-34,6.90564999929619e-31,0.0473289828042976,4.0552662785574e-33,1.18476903912173e-32,0.486989723937558,"ang2","one-way"
1,2,3,1,1,1,1,2,1.19,Inf,0,0.693,0.77196,0.64236,0.49824,1.49216868717727,0,0,0.00598724682581123,0,0,0.491479183960492,"ang2","one-way"
1,2,3,1,1,1,1,2,1.2,Inf,0,0.70288,0.77868,0.65324,0.51256,0,0,0,0,0,0,0.502690323156338,"ang2","one-way"
1,2,3,1,1,1,1,2,1.21,Inf,0,0.714,0.7888,0.6652,0.52204,0,0,0,0,0,0,0.509027453309503,"ang2","one-way"
1,2,3,1,1,1,1,2,1.22,Inf,0,0.72888,0.80116,0.68056,0.53808,0,0,0,0,0,0,0.510613859813616,"ang2","one-way"
1,2,3,1,1,1,1,2,1.23,Inf,0,0.74336,0.81484,0.69696,0.55768,0,0,0,0,0,0,0.51083919474672,"ang2","one-way"
1,2,3,1,1,1,1,2,1.24,Inf,0,0.74816,0.81844,0.70268,0.56532,0,0,0,0,0,0,0.509169279461565,"ang2","one-way"
1,2,3,1,1,1,1,2,1.25,Inf,0,0.758,0.82644,0.71444,0.57796,0,0,0,0,0,0,0.512761516435646,"ang2","one-way"
1,2,3,1,1,1,1,2,1.26,Inf,0,0.7626,0.8288,0.71876,0.58508,0,0,0,0,0,0,0.524946016397167,"ang2","one-way"
1,2,3,1,1,1,1,2,1.27,Inf,0,0.76872,0.83364,0.72584,0.59256,0,0,0,0,0,0,0.528533054234922,"ang2","one-way"
1,2,3,1,1,1,1,2,1.28,Inf,0,0.7712,0.83504,0.7286,0.5952,0,0,0,0,0,0,0.539945362230776,"ang2","one-way"
1,2,3,1,1,1,1,2,1.29,Inf,0,0.7796,0.84212,0.73704,0.6016,0,0,0,0,0,0,0.547834095433626,"ang2","one-way"
1,2,3,1,1,1,1,2,1.3,Inf,0,0.78232,0.84288,0.74012,0.60816,0,0,0,0,0,0,0.550741041749935,"ang2","one-way"
1,2,3,1,1,1,1,2,1.31,Inf,0,0.79184,0.85048,0.75124,0.61908,0,0,0,0,0,0,0.561455889109827,"ang2","one-way"
1,2,3,1,1,1,1,2,1.32,Inf,0,0.79548,0.85208,0.75444,0.62264,0,0,0,0,0,0,0.568804499479713,"ang2","one-way"
1,2,3,1,1,1,1,2,1.33,Inf,0,0.79496,0.85056,0.75544,0.6234,0,0,0,0,0,0,0.580110542355722,"ang2","one-way"
1,2,3,1,1,1,1,2,1.34,Inf,0,0.80128,0.85564,0.76176,0.62968,0,0,0,0,0,0,0.58729214502277,"ang2","one-way"
1,2,3,1,1,1,1,2,1.35,Inf,0,0.80528,0.85764,0.76604,0.63584,0,0,0,0,0,0,0.593116856008183,"ang2","one-way"
1,2,3,1,1,1,1,2,1.36,Inf,0,0.81776,0.86852,0.77952,0.65208,0,0,0,0,0,0,0.601018982625717,"ang2","one-way"
1,2,3,1,1,1,1,2,1.37,Inf,0,0.82144,0.8694,0.78364,0.65884,0,0,0,0,0,0,0.602245701923378,"ang2","one-way"
1,2,3,1,1,1,1,2,1.38,Inf,0,0.82584,0.87204,0.78932,0.66604,0,0,0,0,0,0,0.617383502457281,"ang2","one-way"
1,2,3,1,1,1,1,2,1.39,Inf,0,0.83248,0.87756,0.79688,0.6754,0,0,0,0,0,0,0.614844559910004,"ang2","one-way"
1,2,3,1,1,1,1,2,1.4,Inf,0,0.83252,0.87612,0.79744,0.67548,0,0,0,0,0,0,0.625095955696746,"ang2","one-way"
1,2,3,1,1,1,1,2,1.41,Inf,0,0.83364,0.87568,0.79852,0.67608,0,0,0,0,0,0,0.634889579190063,"ang2","one-way"
1,2,3,1,1,1,1,2,1.42,Inf,0,0.83644,0.8784,0.80204,0.67932,0,0,0,0,0,0,0.635934141824762,"ang2","one-way"
1,2,3,1,1,1,1,2,1.43,Inf,0,0.83572,0.87628,0.80252,0.68168,0,0,0,0,0,0,0.647319607892173,"ang2","one-way"
1,2,3,1,1,1,1,2,1.44,Inf,0,0.83924,0.87872,0.8066,0.6864,0,0,0,0,0,0,0.650385971342375,"ang2","one-way"
1,2,3,1,1,1,1,2,1.45,Inf,0,0.84468,0.88192,0.81204,0.69256,0,0,0,0,0,0,0.656849198171683,"ang2","one-way"
1,2,3,1,1,1,1,2,1.46,Inf,0,0.85104,0.88736,0.81872,0.70184,0,0,0,0,0,0,0.663416913137398,"ang2","one-way"
1,2,3,1,1,1,1,2,1.47,Inf,0,0.86028,0.89528,0.82868,0.71364,0,0,0,0,0,0,0.659360187290199,"ang2","one-way"
1,2,3,1,1,1,1,2,1.48,Inf,0,0.86788,0.90192,0.83696,0.72332,0,0,0,0,0,0,0.66212631155233,"ang2","one-way"
1,2,3,1,1,1,1,2,1.49,Inf,0,0.87088,0.90388,0.8402,0.72572,0,0,0,0,0,0,0.670350996974645,"ang2","one-way"
1,2,3,1,1,1,1,2,1.5,Inf,0,0.87964,0.9112,0.84968,0.73876,0,0,0,0,0,0,0.678087672451444,"ang2","one-way"
1,2,3,1,1,1,1,2,1.51,Inf,0,0.88236,0.91356,0.85288,0.74204,0,0,0,0,0,0,0.67201658639288,"ang2","one-way"
1,2,3,1,1,1,1,2,1.52,Inf,0,0.88596,0.91688,0.85744,0.74964,0,0,0,0,0,0,0.678020135440802,"ang2","one-way"
1,2,3,1,1,1,1,2,1.53,Inf,0,0.89048,0.91996,0.86288,0.7552,0,0,0,0,0,0,0.69304107794236,"ang2","one-way"
1,2,3,1,1,1,1,2,1.54,Inf,0,0.895,0.92292,0.86752,0.759,0,0,0,0,0,0,0.693692567412049,"ang2","one-way"
1,2,3,1,1,1,1,2,1.55,Inf,0,0.89924,0.92576,0.87252,0.76576,0,0,0,0,0,0,0.690354705269945,"ang2","one-way"
1,2,3,1,1,1,1,2,1.56,Inf,0,0.89712,0.92248,0.87044,0.7632,0,0,0,0,0,0,0.726993972811322,"ang2","one-way"
1,2,3,1,1,1,1,2,1.57,Inf,0,0.896,0.9206,0.87028,0.76128,0,0,0,0,0,0,0.727411730212148,"ang2","one-way"
1,2,3,1,1,1,1,2,1.58,Inf,0,0.90564,0.9292,0.88028,0.77128,0,0,0,0,0,0,0.719671167002504,"ang2","one-way"
1,2,3,1,1,1,1,2,1.59,Inf,0,0.91152,0.93484,0.88732,0.77984,0,0,0,0,0,0,0.71373630521079,"ang2","one-way"
1,2,3,1,1,1,1,2,1.6,Inf,0,0.91616,0.93864,0.89208,0.7876,0,0,0,0,0,0,0.703688794795009,"ang2","one-way"
1,2,3,1,1,1,1,2,1.61,Inf,0,0.91668,0.93836,0.8928,0.78988,0,0,0,0,0,0,0.736312887875284,"ang2","one-way"
1,2,3,1,1,1,1,2,1.62,Inf,0,0.91892,0.94112,0.89532,0.79244,0,0,0,0,0,0,0.741366290805516,"ang2","one-way"
1,2,3,1,1,1,1,2,1.63,Inf,0,0.91632,0.93808,0.89356,0.79092,0,0,0,0,0,0,0.752345136039131,"ang2","one-way"
1,2,3,1,1,1,1,2,1.64,Inf,0,0.91748,0.93776,0.89472,0.79188,0,0,0,0,0,0,0.768666544171096,"ang2","one-way"
1,2,3,1,1,1,1,2,1.65,Inf,0,0.9262,0.94596,0.90456,0.806,0,0,0,0,0,0,0.755931798775609,"ang2","one-way"
1,2,3,1,1,1,1,2,1.66,Inf,0,0.93076,0.95004,0.90996,0.81312,0,0,0,0,0,0,0.746326085780662,"ang2","one-way"
1,2,3,1,1,1,1,2,1.67,Inf,0,0.92744,0.946,0.9082,0.81236,0,0,0,0,0,0,0.75904976890759,"ang2","one-way"
1,2,3,1,1,1,1,2,1.68,Inf,0,0.92572,0.94384,0.90624,0.8108,0,0,0,0,0,0,0.758756436917108,"ang2","one-way"
1,2,3,1,1,1,1,2,1.69,Inf,0,0.93436,0.9518,0.91548,0.82444,0,0,0,0,0,0,0.740663082669158,"ang2","one-way"
1,2,3,1,1,1,1,2,1.7,Inf,0,0.93148,0.94852,0.9134,0.82276,0,0,0,0,0,0,0.75183500337171,"ang2","one-way"
1,2,3,1,1,1,1,2,1.71,Inf,0,0.93384,0.95036,0.91628,0.8258,0,0,0,0,0,0,0.780800492610695,"ang2","one-way"
1,2,3,1,1,1,1,2,1.72,Inf,0,0.93152,0.94792,0.91476,0.8244,0,0,0,0,0,0,0.783496469102461,"ang2","one-way"
1,2,3,1,1,1,1,2,1.73,Inf,0,0.92832,0.94404,0.91196,0.82096,0,0,0,0,0,0,0.799862699072549,"ang2","one-way"
1,2,3,1,1,1,1,2,1.74,Inf,0,0.9272,0.942,0.9112,0.8222,0,0,0,0,0,0,0.867588042498742,"ang2","one-way"
1,2,3,1,1,1,1,2,1.75,Inf,0,0.92912,0.94316,0.91336,0.8266,0,0,0,0,0,0,0.857606587204869,"ang2","one-way"
1,2,3,1,1,1,1,2,1.76,Inf,0,0.9346,0.94776,0.91908,0.83436,0,0,0,0,0,0,0.804738925705,"ang2","one-way"
1,2,3,1,1,1,1,2,1.77,Inf,0,0.9378,0.95044,0.9228,0.83952,0,0,0,0,0,0,0.838570274318889,"ang2","one-way"
1,2,3,1,1,1,1,2,1.78,Inf,0,0.94048,0.95244,0.92572,0.84368,0,0,0,0,0,0,0.846170184660908,"ang2","one-way"
1,2,3,1,1,1,1,2,1.79,Inf,0,0.94116,0.95244,0.92652,0.8448,0,0,0,0,0,0,0.843085171485645,"ang2","one-way"
1,2,3,1,1,1,1,2,1.8,Inf,0,0.94,0.95092,0.92564,0.84404,0,0,0,0,0,0,0.846145714697625,"ang2","one-way"
1,2,3,1,1,1,1,2,1.81,Inf,0,0.94096,0.952,0.92692,0.84532,0,0,0,0,0,0,0.851196610352837,"ang2","one-way"
1,2,3,1,1,1,1,2,1.82,Inf,0,0.93808,0.94884,0.92428,0.84312,0,0,0,0,0,0,0.889849198696802,"ang2","one-way"
1,2,3,1,1,1,1,2,1.83,Inf,0,0.9418,0.95296,0.92872,0.8484,0,0,0,0,0,0,0.878945029021594,"ang2","one-way"
1,2,3,1,1,1,1,2,1.84,Inf,0,0.93712,0.94784,0.92464,0.84508,0,0,0,0,0,0,0.930908674004536,"ang2","one-way"
1,2,3,1,1,1,1,2,1.85,Inf,0,0.93416,0.94448,0.92116,0.84264,0,0,0,0,0,0,0.939440210458767,"ang2","one-way"
1,2,3,1,1,1,1,2,1.86,Inf,0,0.9336,0.9432,0.92064,0.84196,0,0,0,0,0,0,0.958005162649098,"ang2","one-way"
1,2,3,1,1,1,1,2,1.87,Inf,0,0.93436,0.9436,0.92188,0.8444,0,0,0,0,0,0,0.937912583435673,"ang2","one-way"
1,2,3,1,1,1,1,2,1.88,Inf,0,0.935,0.9438,0.92256,0.84692,0,0,0,0,0,0,1,"ang2","one-way"
1,2,3,1,1,1,1,2,1.89,Inf,0,0.93436,0.94312,0.922,0.84716,0,0,0,0,0,0,0.984326917648523,"ang2","one-way"
1,2,3,1,1,1,1,2,1.9,Inf,0,0.9342,0.9428,0.92192,0.84628,0,0,0,0,0,0,1,"ang2","one-way"
1,2,3,1,1,1,1,2,1.91,Inf,0,0.93156,0.94016,0.91936,0.8446,0,0,0,0,0,0,1,"ang2","one-way"
1,2,3,1,1,1,1,2,1.92,Inf,0,0.93568,0.94392,0.92404,0.8506,0,0,0,0,0,0,1,"ang2","one-way"
1,2,3,1,1,1,1,2,1.93,Inf,0,0.93772,0.9458,0.9262,0.85412,0,0,0,0,0,0,1,"ang2","one-way"
1,2,3,1,1,1,1,2,1.94,Inf,0,0.9446,0.95264,0.9334,0.8612,0,0,0,0,0,0,1,"ang2","one-way"
1,2,3,1,1,1,1,2,1.95,Inf,0,0.94692,0.95444,0.9352,0.86276,0,0,0,0,0,0,1,"ang2","one-way"
1,2,3,1,1,1,1,2,1.96,Inf,0,0.94776,0.95508,0.93588,0.86552,0,0,0,0,0,0,1,"ang2","one-way"
1,2,3,1,1,1,1,2,1.97,Inf,0,0.9492,0.95608,0.93804,0.86832,0,0,0,0,0,0,1,"ang2","one-way"
1,2,3,1,1,1,1,2,1.98,Inf,0,0.95372,0.95996,0.9426,0.87348,0,0,0,0,0,0,1,"ang2","one-way"
1,2,3,1,1,1,1,2,1.99,Inf,0,0.9542,0.9606,0.94388,0.87524,0,0,0,0,0,0,1,"ang2","one-way"
1,2,3,1,1,1,1,2,2,Inf,0,0.95212,0.9584,0.94216,0.87552,0,0,0,0,0,0,1,"ang2","one-way"
1,2,3,1,1,1,1,2,0,Inf,0,0.02488,0.04628,0.01604,0,1054.40040694508,0,0,4.23072508079377,0,0,0,"ang2","random"
1,2,3,1,1,1,1,2,0.01,Inf,0,0.02488,0.04636,0.0162,0,1054.22756446559,1.24922228153001e-26,2.06503504162262e-23,4.2300315596151,1.02749246853183e-25,3.54288094859323e-25,0.986970382809804,"ang2","random"
1,2,3,1,1,1,1,2,0.02,Inf,0,0.02504,0.04648,0.01632,0,1054.05282635176,1.02173491172587e-22,1.6873708271129e-19,4.22933043230535,8.40382806291745e-22,2.89494068434447e-21,0.973798204285276,"ang2","random"
1,2,3,1,1,1,1,2,0.03,Inf,0,0.02536,0.0468,0.01636,0,1053.7971772243,1.98526383883116e-20,3.27544703206882e-17,4.22830465389298,1.63289085746154e-19,5.61952637807275e-19,0.960510295564344,"ang2","random"
1,2,3,1,1,1,1,2,0.04,Inf,0,0.02552,0.04712,0.01644,0,1053.5772052989,8.34257235051084e-19,1.3750790031672e-15,4.22742202834035,6.861813453914e-18,2.35915667528027e-17,0.946971021844252,"ang2","random"
1,2,3,1,1,1,1,2,0.05,Inf,0,0.02576,0.0474,0.01648,0,1053.37117634811,1.50346553518423e-17,2.48654192401399e-14,4.22659534822555,1.23660899820563e-16,4.26603996198794e-16,0.933301441850177,"ang2","random"
1,2,3,1,1,1,1,2,0.06,Inf,0,0.02596,0.04756,0.01656,0,1053.14065997197,1.61717222553963e-16,2.65712773957611e-13,4.22567041362989,1.33013340109953e-15,4.55870581214243e-15,0.92000615065113,"ang2","random"
